ABP_code,CBS_code,Naam_gemeente,ozb_waarde_woningen_eigenaren,ozb_waarde_niet_woningen_gebruikers,ozb_waarde_niet_woningen_eigenaren,belastingcapaciteit_niet_woningen_eigenaren_in_mln,bijstandsontvangers,ABW_schaalnadeel,ABW_schaalvoordeel,eenouderhuishoudens,inwoners,inwoners_kl_20_jaar,inwoners_gr_64_jaar,inwoners_75___85_jaar,Inwoners_waddengemeenten_7501,Inwoners_waddengemeenten_2501,Inwoners_waddengemeenten_1,krimp,lage_inkomens,lage_inkomens_drempel,minderheden,uitkeringsontvangers,extra_groei_jongeren,extra_groei_leerlingen_VO,klantenpotentieel_lokaal,klantenpotentieel_regionaal,leerlingen_VO,leerlingen_VSO,bedrijfsvestigingen,bewoond_oord_historische_kern,bewoonde_oorden_1930,hist_kern_I_kl_41_ha,hist_kern_I_gr_40_ha,hist_kern_I__gr_64_ha,hist_kern_II_kl_41_ha,hist_kern_II_gr_64_ha,hist_kern_III_kl_41_ha,hist_kern_IV_kl_41_ha,hist_kern_V_kl_41_ha,Historische_waterweg,isv_a,isv_b,kernen,kernen_x_bodemfactor_buitengebied,kernen_met_500_adressen_of_meer,nieuwbouwwoningen,oad_x_percentage_slechte_bodem,oeverlengte_x_factor_bodem,oeverlengte_x_factor_bodem_x_dichtheidsfactor,omgevingsadressendichtheid,oppervlak_bebouwing,opp_beb_woonkern_x_bodemfactor,opp_beb_buitengebied_x_bodemfactor,oppervlakte_binnenwater,oppervlakte_buitenwater,oppervlakte_land,opp_land_x_percentage_slechte_bodem,opp_land_x_factor_bodem,woonruimten,woonruimten_x_bodemfactor_woonkern,woonruimten_x_percentage_slechte_bodem,vast_bedrag,vast_bedrag_Amsterdam,vast_bedrag_Rotterdam,vast_bedrag_Den_Haag,vast_bedrag_Utrecht,vast_bedrag_Baarle_Nassau,vast_bedrag_waddengemeenten,Herindeling,rioleringen,Suppletie_bommenregeling,Suppletie_uitkering_OZB,Aanvullende_Uitkering,Aanvullende_uitkering_volgend_jaar,Antillianengemeenten,Beeldende_kunst_en_vormgeving,Bestaand_Rotterdams_gebied,Bodemsanering,Centra_voor_jeugd_en_gezin,Combinatiefuncties,Eigen_kracht,Gezond_in_de_stad,Green_Deal,Herstructurering_bedrijfsterreinen,ISV,Jeugd,Jeugdwerkloosheid,Jeugdzorg,LHBT_emancipatiebeleid,Maatschappelijke_opvang,Nationale_gebiedsontwikkelingen,Programma_Kwaliteitssprong_Zuid,Spoorse_doorsnijdingen,Sterke_regio_s,Veiligheidshuizen,Versterking_peuterspeelzalen,Vrouwenopvang,VSV_RMC_regio_G4,Zichtbare_Schakel,Quick_Wins_Binnenhavens,WE_CAN_Young,Werkgeversdienstverlening,Voorbereiding_ESF_programma,Kosten_uitvoering_inburgering,Knelpunten_verdeelproblematiek,Uitvoeringskosten_inburgering,WMO,WUW_middelen_GF,Jaar,uitkering,VTH_provinciale_taken,Bijdrage_IODS_kwaliteitsprojecten,Zuiderzeelijn,Mantelzorg,Pilot_Participatieverklaring,Meetsysteem_van_Geluidsnet,Erfgoed_en_ruimte,Aldel,Koopkrachttegemoetkoming,Beter_benutten,Facbesluit_opvangcentra,Oversampling_woOn,Implementatie_participatiewet,Pilot_integraal_PGB,Ondersteuning_raadsman_Loppersum,minderheden_drempel,huishoudens,achterstandsleerlingen_drempel,oad_drempel,Suppletie_uitkering,Groeiopgave_Almere,Programma_verbetering_GGZ,Huishoudelijke_hulp_toelage,Bed_bad_en_brood,Nota_Ruimte,Nieuwe_Kans_Rotterdam,Pilot_nabestaanden,EIP_Waterconferentie,Herstructurering_wsw_sector,Wijkaanpak_Den_Haag,Kennisplatform_Nalevingnet,Link2Work,Projectstimuleringsregeling,Stimulering_regarbeidsmigranten,IPSV,City_Deal,Sociaal_domein,eenpersoonshuishoudens,loonkostensubsidie,oppervlak_bebouwing_woonkernen,oppervlak_bebouwing_buitengebied,Cumulatieregeling_GF,Bevolkingsdaling,Versterking_aanpak_jihadisme,Voorschoolse_voorz_peuters,Actieplan_Luchtkwaliteit,Projectstimuleringsreg_Inter_V,Kracht_on_Tour,Pilot_weerbaar_opvoeden,Geg_uitwisseling_nazorg_ex_ged,Jaarconferentie_Techniekpact,Vierkant_voor_Werk,Leeuwarden_Culturele_Hoofdstad,Expositie_The_STEC_Food,MIRT_onderzoek_A2,Business_Marathon_Smart_Mob,Asiel_partieel_effect,Asiel_participatie_en_integr,Scholenprogramma_Groningen,Huisvesting_onderwijs_asiel,Aansluiting_A58,Nieuwe_Hollandse_Waterlinie,Innovatieve_aanpak_energie,Twinning_arbeidsbemiddeling,OV_SAAL_MLT,Pilot_EU_migranten,HSL_Zuid_geluidsproces,Arbeidsparticipatie,Marken_boven_water,Suppletie_uitkering_VHROSV,BRP_straten,Basisreg_Grootschalige_Topogr,Armoedebestrijding_kinderen
10055,743,Asten,1495600000,311500000,360150000,360.15,144,0.29,75.47,351,16392,3848,2917,886,0,0,0,0,1960,1271.8,220,991,0,47.8,15900,8110,911.2,0,1386,0,538,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,947,2175.95,6014.87,201,99,101,118,0,7016,0,7016,6882,6882,0,1,0,0,0,0,0,0,0,0,0,-103112,0,0,0,0,0,0,332950,72240,0,0,0,0,0,0,0,58888,0,0,0,0,0,0,0,38690.38,0,0,0,0,0,0,0,11711,0,0,1340019,53036.67,1/1/13,13439077.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10061,744,Baarle-Nassau,600000000,172900000,212450000,212.45,43,0.11,26.37,171,6699,1253,1572,524,0,0,0,0,850,500.9,55,370,0,0,4880,440,203.2,0,725,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,1,0,0,342,300.31,1036.83,130,37,94,17,0,7612,0,7612,3491,3491,0,1,0,0,0,0,1,0,0,0,0,1310,0,0,0,0,0,0,115583,0,0,0,0,0,0,0,0,40976,0,0,0,0,0,0,0,25111.04,0,0,0,0,0,0,0,3513,0,0,767305,65934.87,1/1/13,6737446.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10093,1724,Bergeijk,1798400000,334950000,389200000,389.2,143,0.29,75.01,401,18191,4277,3398,1089,0,0,0,0,1850,994.7,100,1028,0,0,14400,3480,0,0,1638,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4,0,0,673,1203.08,4233.74,220,132,87,73,0,10103,0,10103,8553,8553,0,1,0,0,0,0,0,0,0,0,0,-136126,0,0,0,0,0,0,362925,44960,0,0,0,0,0,0,0,61772,0,0,0,0,0,0,0,56271.14,0,0,0,0,0,0,0,5856,0,0,1428214,40935.94,1/1/13,13710006.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10096,748,Bergen op Zoom,4811200000,1303050000,1382150000,1382.15,1421,0.8,553.04,2061,66287,14345,12189,3733,0,0,0,0,9500,6338.1,7525,5492,0,0,72950,84240,4714.4,2020.16,3750,4083,4083,39,0,0,0,0,0,0,0,1100,0,0,8,8.4,2,0,0,1929.2,17432.63,51602.21,433,332.29,109.2,1328,0,7985,0,8304.4,31619,31935.19,0,1,0,0,0,0,0,0,0,9952.59,0,21509,0,0,0,0,0,0,1520554,183600,0,0,0,0,0,0,0,130886,0,2563128,0,0,0,0,0,120177.06,0,0,70604,0,0,0,0,99936,0,0,7378241,0,1/1/13,70383921.76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10372,1721,Bernheze,2641600000,393750000,449050000,449.05,188,0.35,95.17,597,29775,7490,5156,1666,0,0,0,0,2940,1750.1,280,1827,0,0,24070,6220,812.8,0,2275,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,0,0,994,3273.93,7424.98,319,168,151,68,0,8972,0,8972,11899,11899,0,1,0,0,0,0,0,0,0,92.51,0,-5550,0,0,0,0,0,0,630133,57480,0,0,0,0,0,0,0,84580,0,0,0,0,0,0,0,73478.62,0,0,0,0,0,0,0,13663,0,0,2331907,30557.14,1/1/13,21588043.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10107,753,Best,2623600000,512400000,526400000,526.4,345,0.5,161.4,777,28637,7114,4598,1583,0,0,0,0,2820,1619.4,1020,1644,0,240.4,28400,17810,1420.8,0,1863,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,450,3671.41,15871.93,214,166,48,79,0,3431,0,3431,12006,12006,0,1,0,0,0,0,0,0,0,0,613733,-257584,0,0,0,0,0,0,634714,94200,0,0,0,0,0,0,0,81497,0,0,0,0,0,0,0,58355.86,0,0,0,0,0,0,0,14834,0,0,2217001,0,1/1/13,22924870.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11677,1728,Bladel,1810000000,400050000,437500000,437.5,111,0.24,60.18,381,19635,4607,3586,1143,0,0,0,0,2090,1195,185,1264,0,0,17660,4740,1728.8,679.14,1547,0,0,0,0,0,0,0,0,0,0,0,0,0,7,7,3,0,0,630,1635.82,5781.7,246,158,88,31,0,7531,0,7531,8950,8950,0,1,0,0,0,0,0,0,0,0,0,-37770,0,0,0,0,0,0,391646,70800,0,0,0,0,0,0,0,64274,0,0,0,0,0,0,0,51479.66,0,0,0,0,0,0,0,10540,0,0,1579288,51195.86,1/1/13,16192347.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10131,755,Boekel,808400000,180600000,216300000,216.3,56,0.14,33.18,180,10062,2591,1540,484,0,0,0,0,990,584,70,724,0,0,8410,1880,0,0,868,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1,0,0,127,370.18,1896.02,141,63,78,1,0,3451,0,3451,4060,4060,0,1,0,0,0,0,0,0,0,1850.19,0,-29658,0,0,0,0,0,0,214860,33000,0,0,0,0,0,0,0,50540,0,0,0,0,0,0,0,28575.62,0,0,0,0,0,0,0,3904,0,0,716356,0,1/1/13,7492713.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10145,756,Boxmeer,2397200000,513450000,577850000,577.85,243,0.41,118.98,644,28227,6587,5099,1693,0,0,0,0,3230,1955.6,610,2007,0,752.3,26430,11500,2060,491.04,1825,0,736,0,0,0,0,0,0,0,0,0,0,0,12,12,5,0,0,1046,2593.59,7850.3,296,161,135,243,0,11141,0,11141,12744,12744,0,1,0,0,0,0,0,0,0,3381.14,334981,77876,0,0,0,0,0,0,580653,124880,0,0,0,0,0,0,0,77541,0,0,0,0,0,0,0,78628.9,0,0,0,0,0,0,0,13273,0,0,2558088,19920.59,1/1/13,24473872.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10146,757,Boxtel,2614800000,476350000,507500000,507.5,366,0.51,169.91,814,30436,7199,5461,1622,0,0,0,0,3710,2359.4,1385,2370,0,0,29840,18460,1564,1548.78,1980,0,1588,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,1475,6922.61,15396.84,218,158,60,114,0,6371,0,6371,13506,13506,0,1,0,0,0,0,0,0,0,0,0,-66344,0,0,0,0,0,0,663027,89400,0,0,0,0,0,0,0,81941,0,0,0,0,0,0,0,61529.16,0,0,0,0,0,0,0,25765,0,0,2719825,19413.91,1/1/13,26223731.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10149,758,Breda,15280800000,3595200000,3671500000,3671.5,3844,0.92,1314.5,5510,178140,40234,29284,9564,0,0,0,0,25320,16760.1,13380,12173,0,0,198620,282760,8502.4,7462.63,12007,9613,12005,0,42,0,0,0,0,0,0,0,0.01,0.01,4,4,1,0,0,3235,44784.19,169571.62,983,860,124,286,0,12582,0,12582,85599,85599,0,1,0,0,0,0,0,0,0,590.89,0,-210825,0,0,0,150000,0,434164,3974382,659960,50000,74027,0,0,1400026,436799,757500,303551,20000,5171193,0,0,0,0,0,284860.58,6405661,0,182627,0,20000,130000,100000,194406,0,0,16463219,40479.18,1/1/13,185963489.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10162,1706,Cranendonck,1746800000,335650000,376250000,376.25,185,0.35,93.85,451,20330,4449,3949,1182,0,0,0,0,2320,1406,240,1212,0,0,17560,4130,194.4,0,1541,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,5,0,0,733,1909.27,5036.14,221,139,82,163,0,7642,0,7642,9140,9140,0,1,0,0,0,0,0,0,0,92.51,0,53773,0,0,0,0,0,0,389651,78680,0,0,0,0,0,0,0,62966,0,0,0,0,0,0,0,52104.56,0,0,0,0,0,0,0,12102,0,0,1834208,39467.94,1/1/13,16085797.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10183,1684,Cuijk,1869600000,356300000,383250000,383.25,331,0.49,155.69,674,24743,5847,4321,1316,0,0,0,0,3180,2118,1730,2105,0,0,24940,14610,951.2,158.4,1479,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,3,0,0,981,4253.18,8262.36,206,128,78,586,0,5121,0,5121,10620,10620,0,1,0,0,0,0,0,0,0,370.04,0,-137101,0,0,0,0,0,0,560073,103320,0,0,0,0,0,0,0,72782,0,0,0,0,0,0,0,54039.68,0,0,0,0,0,0,0,23032,0,0,2341803,24629.18,1/1/13,21416672.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10193,762,Deurne,2801600000,595350000,679350000,679.35,336,0.49,157.73,741,31733,7407,5656,1916,0,0,0,0,3620,2203,505,2350,0,0,31070,22810,2120,696.46,2465,0,720,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,2184,5855.92,11647.74,386,212,175,143,0,11692,0,11692,14170,14170,0,1,0,0,0,0,0,0,0,277.53,0,-16431,0,0,0,0,0,0,643917,133280,0,0,0,0,0,0,0,82147,0,0,0,0,0,0,0,74496.74,0,0,0,0,0,0,0,14053,0,0,2917771,0,1/1/13,27077542.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10211,766,Dongen,2024800000,379050000,379400000,379.4,237,0.4,116.42,641,25382,5881,4509,1389,0,0,0,0,2990,1865.6,1080,1428,0,0,23110,9930,1137.6,0,1569,0,1346,0,0,0,0,0,0,0,0,0,0,0,4,4,2,0,0,626,5342.68,12638.26,193,136,56,47,0,2927,0,2927,11244,11244,0,1,0,0,0,0,0,0,0,0,0,-74373,0,0,0,0,0,0,540439,90480,0,0,0,0,0,0,0,73004,0,0,0,0,0,0,0,51132.74,0,0,0,0,0,0,0,10540,0,0,2391176,0,1/1/13,20584486.97,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11684,1719,Drimmelen,2180400000,289450000,334950000,334.95,143,0.29,75.01,540,26737,5913,4926,1429,0,0,0,0,2830,1682.2,230,1387,0,40.5,18850,2620,635.2,0,1881,0,1237,0,0,0,0,0,0,0,0,0,0,0,7,7,5,0,0,4681,10703.31,7954.25,188,132,56,2424,0,9519,0,9519,11478,11478,0,1,0,0,0,0,0,0,0,0,0,-194911,0,0,0,0,0,0,507557,76800,0,0,0,0,0,0,0,73058,0,0,0,0,0,0,0,63963.78,0,0,0,0,0,0,0,10540,0,0,2381280,0,1/1/13,19656558.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10237,770,Eersel,1876800000,351050000,404950000,404.95,100,0.22,54.95,376,18196,4114,3531,1293,0,0,0,0,1780,985.4,130,1240,0,3.6,14580,4450,1044.8,380.6,1491,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,4,0,0,483,1054.81,4100.14,214,116,98,86,0,8246,0,8246,7946,7946,0,1,0,0,0,0,0,0,0,0,0,47859,0,0,0,0,0,0,346749,54400,0,0,0,0,0,0,0,60119,0,0,0,0,0,0,0,55150.7,0,0,0,0,0,0,0,9759,0,0,1539392,53022.36,1/1/13,14158820.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10242,772,Eindhoven,18050800000,5711300000,5825050000,5825.05,5761,0.94,1869.1,7243,218433,44976,35608,12367,0,0,0,0,35690,24406.3,23580,18681,0,0,254830,496640,11010.4,8370.76,13559,18701,19215,9,0,0,0,0,0,0,0,0,0.01,0.02,3,3,1,746,0,1642,40354.07,255011.62,1139,1015,124,135,0,8753,0,8753,112837,112837,0,1,0,0,0,0,0,0,0,462.55,0,-343585,0,0,0,550226,0,349143,4860502,726320,50000,126766,0,0,2415540,422920,680000,336161,20000,10689298,0,0,0,0,319550,306221.68,2842738,0,149290,0,20000,130000,100000,347823,0,0,22762754,0,1/1/13,249028126.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10260,777,Etten-Leur,3327200000,835450000,878850000,878.85,522,0.6,231.41,1160,42274,9869,7038,2185,0,0,0,0,4880,3054.9,2365,2806,0,13.1,44940,36690,2561.6,253.44,2591,0,542,0,0,0,0,0,0,0,0,0,0,0,2,2.02,1,0,0,965.56,7817.18,28562.82,317,218,99.99,64,0,5529,0,5584.29,18251,18251,0,1,0,0,0,0,0,0,0,92.51,0,-41909,0,0,0,0,0,0,928922,118800,0,0,0,0,0,0,0,100900,0,0,0,0,0,0,0,73910.64,0,0,0,0,0,0,0,37866,0,0,3901366,39853.57,1/1/13,36113660.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10277,779,Geertruidenberg,1637200000,554400000,568750000,568.75,256,0.42,124.5,552,21513,4852,3719,1146,0,0,0,0,2550,1556.7,355,1261,0,60.9,20240,7490,1228.8,0,1426,537,1532,13,0,0,0,0,0,0,0,3600,0,0,2,2,2,0,0,1078,7824.23,10519.05,183,135,48,303,0,2661,0,2661,9933,9933,0,1,0,0,0,0,0,0,0,0,0,-142640,0,0,0,0,0,0,435272,57600,0,0,0,0,0,0,0,66118,0,0,0,0,0,0,0,37624.38,0,0,0,0,0,0,0,10150,0,0,2085645,0,1/1/13,17714961.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11734,1771,Geldrop-Mierlo,3395200000,426300000,445550000,445.55,614,0.64,266.51,1121,38768,8764,7301,2429,0,0,0,0,4770,2976.1,1410,2649,0,0,35620,19060,1451.2,297,2272,0,1074,0,0,0,0,0,0,0,0,0,0,0,2,2,2,0,0,451,5570.04,22908.1,218,197,21,39,0,3100,0,3100,17939,17939,0,1,0,0,0,0,0,0,0,0,0,-238783,0,0,0,0,0,0,818595,65760,0,0,0,0,0,0,0,93150,0,0,0,0,0,0,0,66468.36,0,0,0,0,0,0,0,26155,0,0,3807615,17142.77,1/1/13,32219406.16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11678,1652,Gemert-Bakel,2441600000,451150000,518700000,518.7,310,0.47,147.06,625,29101,6872,4666,1513,0,0,0,0,3420,2156,240,2134,0,36.7,24910,10960,1677.6,461.34,2144,663,663,8,0,0,0,0,0,0,0,0,0,0,8,8,4,0,0,966,2279.19,9126.08,348,159,189,109,0,12225,0,12225,12640,12640,0,1,0,0,0,0,0,0,0,1202.63,14928,-41187,0,0,0,0,0,0,592965,101760,0,0,0,0,0,0,0,79492,0,0,0,0,0,0,0,73015.96,0,0,0,0,0,0,0,12102,0,0,2432313,13645.02,1/1/13,24139686.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10294,784,Gilze en Rijen,2012000000,570850000,605500000,605.5,306,0.47,145.4,656,25858,6099,4476,1365,0,0,0,0,3040,1947.4,1295,1509,0,0,21160,6000,0,0,1631,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,2,0,0,485,1910.01,10969.7,233,150,83,18,0,6548,0,6548,10926,10926,0,1,0,0,0,0,0,0,0,0,68608,-112094,0,0,0,0,0,0,562317,106400,0,0,0,0,0,0,0,74641,0,0,0,0,0,0,0,56792.52,0,0,0,0,0,0,0,24203,0,0,2302472,60296.51,1/1/13,20094203.28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10298,785,Goirle,2061200000,271250000,290850000,290.85,212,0.38,105.66,593,22933,5275,4258,1303,0,0,0,0,2450,1430.5,565,1354,0,75,18520,5390,1265.6,1394.38,1383,0,891,0,0,0,0,0,0,0,0,0,0,0,3,3,2,0,0,324,1754.5,11428.6,141,111,31,26,0,4209,0,4209,10195,10195,0,1,0,0,0,0,0,0,0,0,0,-148995,0,0,0,0,0,0,472720,37320,0,0,0,0,0,0,0,68819,0,0,0,0,0,0,0,42615.72,0,0,0,0,0,0,0,8198,0,0,2024751,52441.14,1/1/13,18510483.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10311,786,Grave,934400000,149450000,171850000,171.85,124,0.26,66.26,300,12731,2932,2143,643,0,0,0,0,1400,802,235,905,0,0,11410,3300,665.6,446.34,696,0,0,8,0,0,0,0,0,0,0,2950,0,0,4,4,1,0,0,525,2384.51,3504.28,85,55.55,30,85,0,2718,0,2718,5980,6039.8,0,1,0,0,0,0,0,0,0,0,0,11252,0,0,0,0,0,0,255961,54600,0,0,0,0,0,0,0,52537,0,0,0,0,0,0,0,28716.58,0,0,0,0,0,0,0,8979,0,0,1157333,0,1/1/13,10780385.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10333,788,Haaren,1431600000,175350000,207200000,207.2,67,0.16,38.79,265,13572,3199,2500,723,0,0,0,0,1240,637.1,110,898,0,0,8110,670,0,0,1148,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,3,0,0,822,1905.09,1965.45,146,70,75,86,0,5770,0,5770,6029,6029,0,1,0,0,0,0,0,0,0,3515.31,0,82435,0,0,0,0,0,0,267979,0,0,0,0,0,0,0,0,54350,0,0,0,0,0,0,0,39816.84,0,0,0,0,0,0,0,9369,0,0,1250617,7754.84,1/1/13,9738420.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
